Pos,Vel,Angle,Vel_tip,Mean_1,Mean_2,Variance_1,Variance_2
-0.3283239816206246,-1.526684266574261,0.06033278443261789,1.1863197055851074,17.032953,17.2114,0.08698549,0.051292516
-0.3588576669521098,-1.33239437451394,0.08405917854432005,0.9131422040569217,17.093739,17.234379,0.045311864,0.0550929
-0.3855055544423886,-1.1385039926131133,0.10232202262545848,0.6480178453230101,17.150112,17.340563,0.13821964,0.15307508
-0.40827563429465086,-0.9449451863636058,0.11528237953191868,0.38922841016826054,17.113789,17.068258,0.06720249,0.06284068
-0.42717453802192296,-1.1414985533135493,0.12306694773528389,0.7159194759868602,16.75166,16.976192,0.1260854,0.061780155
-0.45000450908819395,-0.9482754642255775,0.13738533725502108,0.46436733531208807,17.032928,17.27117,0.10680571,0.11507325
-0.4689700183727055,-0.7553351019733044,0.14667268396126285,0.21794811825423285,17.024353,17.074879,0.04507786,0.04766208
-0.4840767204121716,-0.562581087127765,0.1510316463263475,-0.02511113243321808,17.33439,17.343546,0.09659425,0.076306894
-0.4953283421547269,-0.36991141000821576,0.15052942367768313,-0.2665910460687979,17.087214,17.011435,0.09492997,0.09059456
-0.5027265703548912,-0.5668252903267941,0.14519760275630716,0.06952837653010108,16.96928,16.884027,0.09949626,0.06704208
-0.5140630761614271,-0.763698191286821,0.14658817028690918,0.4042685454905398,16.652227,16.699804,0.083391756,0.045771986
-0.5293370399871635,-0.5709261831254906,0.15467354119671997,0.16115444373905818,17.165478,17.106817,0.09262324,0.08032949
-0.5407555636496734,-0.7678852235151763,0.15789663007150115,0.49835894093553984,15.612834,16.239723,0.6126337,0.25105426
-0.5561132681199769,-0.5753006020947479,0.16786380889021194,0.2593045361394278,16.64562,17.163494,0.1474942,0.08356515
-0.5676192801618718,-0.3829230701548527,0.1730498996130005,0.023914858897849806,16.994144,17.048618,0.059838094,0.07889437
-0.5752777415649688,-0.1906506773475348,0.1735281967909575,-0.20956299306660497,17.183851,17.149323,0.06528274,0.079242036
-0.5790907551119195,-0.3877742361817407,0.1693369369296254,0.13244329751406525,16.776182,17.049963,0.09231062,0.035254467
-0.5868462398355544,-0.19543150544120555,0.1719858028799067,-0.10239663396204687,17.157225,17.437077,0.14340034,0.14861807
-0.5907548699443785,-0.003138078394328281,0.16993787020066575,-0.3362664548263011,16.771032,16.997292,0.0924611,0.065426506
-0.5908176315122651,0.1892094734683884,0.16321254110413974,-0.5709101049244015,17.35307,17.532305,0.05299004,0.06903382
-0.5870334420428973,0.3817118396750304,0.1517943390056517,-0.8080544946056,16.860027,16.877455,0.031794295,0.045721047
-0.5793992052493967,0.5744639654356644,0.1356332491135397,-1.0494017456166587,17.478792,17.598898,0.09685622,0.14760873
-0.5679099259406835,0.767551461158116,0.11464521420120652,-1.2966189630801082,16.85281,16.935385,0.08309489,0.082891226
-0.5525588967175211,0.9610459585433189,0.08871283493960436,-1.551323491350695,17.29781,17.484201,0.04206884,0.038008075
-0.5333379775466548,1.154998923554782,0.057686365112590454,-1.8150615101358711,16.884897,17.034077,0.05171156,0.06434112
-0.5102379990755591,1.349433418065879,0.02138513490987303,-2.089277732590331,17.19456,16.442669,0.083940044,0.36447406
-0.48324933071424153,1.1541024656617185,-0.020400419741933594,-1.7900615481218587,16.838804,15.896588,0.10704577,0.42417794
-0.46016728140100716,0.9592151683506653,-0.05620165070437077,-1.5037887381655977,17.057753,16.479153,0.08687966,0.15279238
-0.44098297803399383,0.7648184881077522,-0.08627742546768272,-1.2291687045383877,16.995996,16.419872,0.0788639,0.30159354
-0.4256866082718388,0.5709060905624247,-0.11086079955845046,-0.9647161252800855,17.201889,16.542698,0.10541615,0.1274398
-0.4142684864605903,0.3774338710788389,-0.13015512206405216,-0.708815671450288,15.862656,15.626547,0.25272718,0.24559855
-0.4067198090390135,0.18433191646654568,-0.14433143549305794,-0.4597703484080232,16.887608,16.803022,0.0680798,0.06525134
-0.4030331707096826,-0.00848652997589397,-0.1535268424612184,-0.2158362545664206,16.789927,16.63,0.06920666,0.076425895
-0.40320290130920045,-0.20111844302836906,-0.1578435675525468,0.024753192801183987,17.063232,17.162596,0.18481807,0.17036968
-0.40722527016976784,-0.0041264382778270214,-0.15734850369652312,-0.31327501992355244,16.221052,15.935369,0.0519163,0.055680424
-0.40730779893532437,-0.1966978552106696,-0.16361400409499416,-0.07405617083669486,16.681583,16.486088,0.024556153,0.029366313
-0.4112417560395378,-0.38914226761592857,-0.16509512751172806,0.1628671321069935,16.206356,16.106487,0.056029856,0.043807898
-0.4190246013918563,-0.581563270823946,-0.1618377848695882,0.39925626251710045,16.775806,16.475948,0.0798812,0.052684505
-0.43065586680833523,-0.7740638972704107,-0.15385265961924618,0.6368611618923534,16.485195,16.351515,0.06099136,0.049597573
-0.44613714475374344,-0.9667435743561316,-0.14111543638139912,0.8774123357658054,17.011734,16.841541,0.114614494,0.09242352
-0.4654720162408661,-1.1596948351177812,-0.12356718966608302,1.1226118652451598,16.801971,16.676214,0.14274082,0.15990435
-0.4886659129432217,-1.352999308716918,-0.10111495236117982,1.3741213634618312,17.088694,17.041279,0.038700536,0.07900517
-0.5157258991175601,-1.5467225060279144,-0.0736325250919432,1.6335447566961345,16.772984,16.750778,0.0826236,0.06754013
-0.5466603492381183,-1.7409068959938836,-0.0409616299580205,1.9024036780639726,16.219181,16.79266,0.2004784,0.11850582
-0.581478487157996,-1.545366734629583,-0.0029135563967410474,1.5973001158273528,16.238169,16.717726,0.46858177,0.16999136
-0.6123858218505877,-1.3502103724388062,0.029032445919806006,1.3037102306556525,16.172483,16.508026,0.1633474,0.06316474
-0.6393900292993637,-1.1554684272730906,0.055106650532919056,1.0202547528283958,16.31203,16.66,0.115359806,0.12186136
-0.6624993978448256,-0.9611223929706093,0.07551174558948698,0.7453713801916048,16.53721,16.83302,0.058919795,0.035276387
-0.6817218457042378,-0.7671191766693846,0.09041917319331907,0.4773751810923086,17.00993,17.081032,0.081463635,0.09006493
-0.6970642292376255,-0.5733824181070515,0.09996667681516525,0.2145042029970754,17.226093,17.147137,0.053298004,0.043954335
-0.7085318775997664,-0.7697808927051278,0.10425676087510675,0.5369724097172002,16.351974,16.678719,0.24618644,0.18112062
-0.723927495453869,-0.5762673995930679,0.11499620906945075,0.2788742740794902,16.524433,16.733765,0.15832636,0.1259425
-0.7354528434457304,-0.38295768219626736,0.12057369455104056,0.024559269634711445,17.344513,17.327602,0.045122232,0.05152386
-0.7431119970896557,-0.579583904142142,0.12106487994373479,0.3527201187088946,16.107283,16.387417,0.2583067,0.12601645
-0.7547036751724986,-0.38637282368445747,0.12811928231791267,0.1005309757786702,16.944061,17.087084,0.07739231,0.08920149
-0.7624311316461877,-0.19329761940254603,0.13012990183348608,-0.14914404266145526,16.913853,17.11119,0.085589916,0.0907247
-0.7662970840342386,-0.00025595083395163476,0.127147020980257,-0.39810800128051926,17.372028,17.27837,0.084379785,0.06811664
-0.7663022030509176,-0.19693078350929016,0.1191848609546466,-0.06819659346285428,16.767988,16.866764,0.1076017,0.08805079
-0.7702408187211034,-0.0037013291304716645,0.11782092908538952,-0.3210271381598148,17.591764,17.497654,0.10616528,0.101858325
-0.7703148453037129,-0.20028683440307446,0.11140038632219322,0.006366036213267923,17.019846,17.052456,0.085727595,0.083512194
-0.7743205819917743,-0.006924196453714615,0.11152770704645858,-0.24919603784605582,17.233768,17.344784,0.048596703,0.04193927
-0.7744590659208487,0.18644299673026446,0.10654378628953746,-0.5047235946128137,17.09868,17.074188,0.043115854,0.042331435
-0.7707302059862434,-0.010006426510410227,0.09644931439728119,-0.18045574225875965,17.338968,17.346292,0.026104273,0.0192866
-0.7709303345164517,0.18361253997677032,0.092840199552106,-0.44122223259633736,16.931929,16.886122,0.06350899,0.04768004
-0.7672580837169163,-0.012692179875048087,0.08401575490017925,-0.12077742403621622,17.151175,17.237326,0.05286168,0.053050417
-0.7675119273144172,0.18113184659507373,0.08160020641945492,-0.38581638227166304,16.953949,17.009285,0.11262749,0.12081951
-0.7638892903825157,0.37500630762992815,0.07388387877402167,-0.6516965667331358,17.396898,17.341179,0.076000825,0.06377946
-0.7563891642299172,0.17893736401500132,0.06084994743935895,-0.3366934130211216,17.176487,17.143501,0.06749037,0.06542688
-0.7528104169496171,-0.0169953675530074,0.05411607917893652,-0.025459413861937674,17.284544,17.268044,0.055606145,0.051208813
-0.7531503243006773,-0.21284994640687385,0.05360689090169777,0.28379474475769423,16.803608,17.05127,0.103746586,0.088049516
-0.7574073232288148,-0.018531934529455202,0.05928278579685165,0.008489313785127517,17.185274,17.202969,0.04417803,0.02714036
-0.7577779619194038,0.17569192243583787,0.0594525720725542,-0.26491574739421647,17.333984,17.336662,0.03619357,0.027808137
-0.754264123470687,0.3699171394575501,0.05415425712466987,-0.5382700809433179,17.09968,17.131222,0.081768624,0.07444457
-0.7468657806815361,0.5642375993109446,0.043388855505803514,-0.8134098941659607,17.012691,17.120108,0.10159243,0.09182373
-0.7355810286953172,0.7587392942343496,0.0271206576224843,-1.0921355326154751,17.162457,17.113781,0.07789424,0.06791851
-0.7204062428106301,0.5632706567729024,0.005277946970174797,-0.7910679036874999,17.188631,17.153492,0.042373687,0.03565707
-0.7091408296751721,0.36807663364057186,-0.010543411103575203,-0.496729237874139,17.225584,17.22932,0.045413196,0.04658594
-0.7017792970023606,0.5633456553733056,-0.02047799586105798,-0.7927161959652163,16.974264,16.93779,0.084901646,0.103577614
-0.6905123838948946,0.36851073035699256,-0.036332319780362304,-0.506545194081173,17.352516,17.308012,0.076947704,0.053970642
-0.6831421692877547,0.17391907325879633,-0.04646322366198577,-0.2255296905796424,16.77179,16.917133,0.055290315,0.04657343
-0.6796637878225789,0.3696732119552695,-0.05097381747357862,-0.5324992788213245,17.245905,17.195543,0.15621372,0.17489703
-0.6722703235834735,0.17530386078504348,-0.06162380305000511,-0.25630376014154727,16.953915,16.775852,0.09508446,0.063169084
-0.6687642463677727,-0.01888660703817957,-0.06674987825283606,0.016323105383922676,17.461277,17.357567,0.031339098,0.020678306
-0.6691419785085363,-0.21299093852114356,-0.06642341614515761,0.28722131828582564,17.029886,17.043812,0.0811347,0.09248047
-0.6734017972789592,-0.016987703496194828,-0.0606789897794411,-0.025649314997564232,17.474874,17.414118,0.08867957,0.08423887
-0.6737415513488831,-0.21118934690445632,-0.061191976079392384,0.24728835796270204,17.268902,17.236101,0.09279632,0.10030593
-0.6779653382869723,-0.40538641249617785,-0.056246208920138346,0.5200595387873759,17.080118,16.99376,0.08153092,0.08973443
-0.6860730665368958,-0.5996733173887483,-0.04584501814439083,0.7945013602419375,17.151745,17.120884,0.06538332,0.05479787
-0.6980665328846708,-0.7941370427802009,-0.029954990939552076,1.072416749713531,17.037655,17.216396,0.09885304,0.052970104
-0.7139492737402748,-0.5986321876450473,-0.008506655945281456,0.7704855769290544,16.692602,16.72749,0.10114165,0.08857485
-0.7259219174931758,-0.40339420488060307,0.006903055593299633,0.4751382720665589,17.48968,17.454044,0.051658794,0.042769585
-0.7339898015907879,-0.5986129518204615,0.016405821034630813,0.7699888977815426,16.74474,16.81815,0.2272422,0.13679424
-0.745962060627197,-0.4037205906602967,0.03180559899026167,0.48251279177964496,17.322771,17.257387,0.10935742,0.07619941
-0.754036472440403,-0.5992766800181027,0.041455854825854566,0.7850478401225791,16.145582,16.457602,0.039408688,0.026223764
-0.766022006040765,-0.40474811454658655,0.057156811628306145,0.5056902224248655,16.760845,16.949265,0.17240049,0.08521865
-0.7741169683316967,-0.21047622800924132,0.06727061607680346,0.23155321788414435,17.07565,17.168694,0.049764406,0.06967802
-0.7783264928918816,-0.016376785444194936,0.07190168043448635,-0.039174772674549496,17.265665,17.138935,0.06816625,0.070748486
-0.7786540286007655,-0.21245221004056608,0.07111818498099536,0.27529931548225955,17.053082,17.177067,0.10702514,0.1047437
-0.7829030728015768,-0.018413197406201343,0.07662417129064054,0.005867669166025491,17.121475,17.095285,0.059087593,0.07008499
-0.7832713367497008,-0.2145456579090866,0.07674152467396106,0.3217085920410187,16.627558,16.887348,0.14639747,0.059169274
-0.7875622499078826,-0.0205956486066049,0.08317569651478143,0.054179693679313135,16.850441,16.878855,0.08948425,0.061530985
-0.7879741628800147,0.1732412773309565,0.0842592903883677,-0.21114505480772955,17.188885,17.169733,0.041239522,0.038327366
-0.7845093373333956,-0.02297801158360646,0.08003638929221311,0.10688261310212788,16.539978,16.870663,0.061786752,0.069898516
-0.7849688975650677,0.1709112017551991,0.08217404155425567,-0.15951460473798784,17.121508,17.105556,0.11135205,0.094239496
-0.7815506735299638,-0.02528518894743531,0.07898374945949592,0.1579189054330996,16.683563,16.758331,0.27537426,0.13036823
-0.7820563773089124,0.1686223153740314,0.08214212756815792,-0.1088384775579806,17.140015,17.310375,0.03656921,0.047209557
-0.7786839310014317,0.3624769761034128,0.0799653580169983,-0.37451738231724035,17.16722,17.19094,0.03543798,0.047905993
-0.7714343914793634,0.5563773903473884,0.0724750103706535,-0.6409538151482793,17.214573,17.151615,0.10564383,0.08542784
-0.7603068436724156,0.3603239190698319,0.05965593406768791,-0.32635661263537746,17.269407,17.33984,0.03609894,0.048862807
-0.753100365291019,0.5545480240983347,0.053128801814980364,-0.5996460724021533,17.06827,17.105091,0.08449406,0.07980755
-0.7420094048090523,0.7488879920474214,0.0411358803669373,-0.8751321824713159,17.298258,17.36475,0.06802799,0.078790285
-0.7270316449681039,0.9434273133359571,0.023633236717510983,-1.1546037670796425,17.127892,17.066055,0.04568711,0.029782994
-0.7081630987013847,0.7480052725431121,0.0005411613759181318,-0.8546050390472342,17.210474,17.242487,0.054611932,0.07017802
-0.6932029932505225,0.9431198441342009,-0.01655093940502655,-1.1471177521418128,17.072376,17.00604,0.111222595,0.08151402
-0.6743405963678385,0.7482178736342234,-0.03949329444786281,-0.8596705921549479,17.133127,16.98182,0.085940786,0.090386964
-0.6593762388951541,0.5536554507669424,-0.056686706290961765,-0.5796625359714566,17.316715,17.174168,0.080890015,0.09384796
-0.6483031298798152,0.35937178883973686,-0.0682799570103909,-0.30536211596019625,17.093521,17.016956,0.03453885,0.052505072
-0.6411156941030205,0.16528593096584024,-0.07438719932959482,-0.03497042168321235,17.309883,17.174,0.06405585,0.076778695
-0.6378099754837037,-0.02869482322209213,-0.07508660776325907,0.23334636996987412,17.109774,17.19759,0.03582768,0.05277507
-0.6383838719481455,0.1674152012200923,-0.07041968036386158,-0.08204453014552299,17.244867,17.28797,0.051612742,0.051119547
-0.6350355679237436,0.3634722546713219,-0.07206057096677204,-0.3960875156509928,17.137222,17.061033,0.07840515,0.059628468
-0.6277661228303172,0.1694427586793056,-0.0799823212797919,-0.12696607849197955,17.16933,17.114647,0.051793095,0.053292416
-0.6243772676567311,-0.02444770728695675,-0.08252164284963148,0.13945011421601816,17.312017,17.296574,0.0366334,0.03740462
-0.6248662218024702,-0.21829673479847342,-0.07973264056531112,0.40500032279022896,17.215424,17.105257,0.06496953,0.08314057
-0.6292321564984397,-0.41220278120830534,-0.07163263410950654,0.6715187768811153,17.016687,17.130194,0.06443078,0.062227733
-0.6374762121226057,-0.21616198981200407,-0.05820225857188424,0.3571697272368603,17.193792,17.037487,0.090471506,0.09238281
-0.6417994519188458,-0.41041026571503936,-0.05105886402714704,0.6309469631407428,17.345413,17.369244,0.04215027,0.03355878
-0.6500076572331466,-0.21461446643127952,-0.03843992476433218,0.322631227461387,17.270853,17.244915,0.03417284,0.039143894
-0.6542999465617721,-0.40916855381629313,-0.031987300215104444,0.6029482212971997,17.40741,17.48596,0.05014356,0.03817895
-0.662483317638098,-0.21361414971640572,-0.01992833578916045,0.3003640063261436,17.105343,17.036526,0.04609102,0.051759
-0.6667556006324261,-0.40844646817041685,-0.013921055662637578,0.5866959114283299,17.292395,17.345234,0.079829715,0.06431217
-0.6749245299958344,-0.21313233861563569,-0.002187137434070981,0.2896604467579993,17.382019,17.251253,0.07636654,0.08690059
-0.6791871767681471,-0.4082230339305007,0.003606071501089005,0.581652771915092,17.045492,17.15109,0.042806145,0.042482648
-0.6873516374467571,-0.2131517939663723,0.015239126939390845,0.29010799718390096,17.413303,17.427761,0.07760447,0.063137606
-0.6916146733260845,-0.018250420666292344,0.021041286883068864,0.002270013092284029,17.254833,17.32177,0.013176535,0.013951582
-0.6919796817394104,0.1765635467471313,0.021086687144914545,-0.2837005701999928,17.234514,17.27205,0.026089601,0.030947099
-0.6884484108044677,0.3713784919047043,0.01541267574091469,-0.5696589956331697,17.091724,17.167835,0.07991314,0.066727236
-0.6810208409663736,0.5662809297311203,0.004019495828251295,-0.8574467814040256,17.118153,17.220602,0.118076086,0.1141744
-0.6696952223717512,0.7613478886256607,-0.013129439799829216,-1.1488631274805232,16.958994,17.038145,0.019583337,0.025498098
-0.6544682645992379,0.95663874424377,-0.036106702349439676,-1.4456341071727383,16.666983,16.08405,0.021789331,0.13408093
-0.6353354897143625,0.7619791255374765,-0.06501938449289445,-1.1644480549710297,16.712683,16.392776,0.0667117,0.05208577
-0.620095907203613,0.5677610631927605,-0.08830834559231504,-0.8928387733731884,16.830349,16.664724,0.048523974,0.047371533
-0.6087406859397577,0.3739407281201469,-0.10616512105977881,-0.629170067780469,16.4026,16.174616,0.044541962,0.03841127
-0.6012618713773548,0.18044797802564963,-0.11874852241538819,-0.3717189999851842,17.05752,16.802624,0.07347466,0.07725522
-0.5976529118168418,-0.012804419076474227,-0.12618290241509186,-0.11871189648771202,16.187273,16.037271,0.090330325,0.09541772
-0.5979090001983712,-0.205913813555338,-0.1285571403448461,0.13164981367834638,16.748692,16.548264,0.07968104,0.08645918
-0.602027276469478,-0.3989822897336308,-0.1259241440712792,0.38117092183075174,16.839788,16.76251,0.046332166,0.053197287
-0.6100069222641505,-0.5921122382323634,-0.11830072563466416,0.6316481133527,17.154013,17.059727,0.040594194,0.042351775
-0.6218491670287978,-0.785402297119356,-0.10566776336761016,0.8848573925758025,17.348549,17.404509,0.07676648,0.077781804
-0.637557212971185,-0.5890165888033579,-0.08797061551609411,0.5609133429062022,17.125034,17.161528,0.09496414,0.09885996
-0.6493375447472521,-0.3927773122062781,-0.07675234865797007,0.24186267516200238,16.936346,16.758543,0.07170736,0.08582834
-0.6571930909913777,-0.5867237810064544,-0.07191509515473002,0.5093828640847236,16.859339,16.722752,0.10405801,0.115800634
-0.6689275666115068,-0.7807628035875414,-0.06172743787303555,0.778564258631282,17.107647,17.118458,0.08055636,0.07419821
-0.6845428226832576,-0.5848488702622066,-0.04615615270040991,0.4671167014025863,17.178581,17.122414,0.07207052,0.06503962
-0.6962398000885017,-0.7792893481996671,-0.03681381867235818,0.7449017066530808,17.055706,17.1407,0.060241178,0.042594768
-0.7118255870524951,-0.5836792232569759,-0.021915784539296566,0.4408645051764709,17.28975,17.178337,0.039962728,0.01963092
-0.7234991715176347,-0.7784842809084032,-0.013098494435767149,0.7265591956910842,16.77728,16.945583,0.12157125,0.054569367
-0.7390688571358027,-0.5831836969494122,0.001432689478054536,0.4297826030191165,17.057507,17.099466,0.126632,0.10375251
-0.750732531074791,-0.38808206368598974,0.010028341538436868,0.13755166403546687,17.034048,16.911936,0.033758413,0.03396208
-0.7584941723485108,-0.5833462044225936,0.012779374819146205,0.4333814303190673,16.856203,16.996439,0.10811397,0.0890321
-0.7701610964369626,-0.38840749590655543,0.02144700342552755,0.1447542780875165,17.18833,17.143215,0.045943104,0.04727221
-0.7779292463550938,-0.5838299195763573,0.02434208898727788,0.44412543488751327,16.853298,17.113518,0.06984278,0.09518833
-0.7896058447466209,-0.38906069062703214,0.03322459768502815,0.1592140106408893,17.046034,17.00439,0.09166073,0.07893088
-0.7973870585591615,-0.5846421675488046,0.036408877897845936,0.46219055265976355,17.044453,17.196705,0.055695083,0.0102114165
-0.8090799019101376,-0.39005319123370763,0.04565268895104121,0.18120237344021528,17.082159,17.069635,0.120016515,0.10292558
-0.8168809657348117,-0.5857976672690233,0.049276736419845514,0.48793039614166184,16.91655,17.168339,0.21492937,0.17700757
-0.8285969190801922,-0.3914043427545403,0.05903534434267875,0.2111758548617932,16.467676,16.684277,0.06104177,0.037635602
-0.836425005935283,-0.19717398565943553,0.06325886143991462,-0.0623158222540216,17.659359,17.70292,0.11331839,0.09742024
-0.8403684856484718,-0.003013376859741984,0.06201254499483418,-0.33438849897629286,16.751223,16.732143,0.04911422,0.046854727
-0.8404287531856666,-0.19896057452868335,0.055324775015308324,-0.02281266047794306,17.376276,17.306744,0.051113818,0.05759022
-0.8444079646762402,-0.3948304949270117,0.054868521805749464,0.286799878769907,16.90092,16.851656,0.085892156,0.07411518
-0.8523045745747805,-0.5906902602008716,0.0606045193811476,0.5962706552963744,16.476406,16.947556,0.26298907,0.12068703
-0.8641183797787979,-0.3964664646195662,0.0725299324870751,0.3232766463075556,16.664066,16.794296,0.118148305,0.044573974
-0.8720477090711892,-0.20244821692324413,0.0789954654132262,0.054319536349159536,16.947996,17.068903,0.025193615,0.05000197
-0.8760966734096541,-0.008542596350522486,0.08008185614020939,-0.21243132718588098,17.04474,17.034054,0.106689565,0.09526361
-0.8762675253366646,-0.20471275613800516,0.07583322959649177,0.10439978064529126,16.786034,16.956888,0.21721323,0.08314545
-0.8803617804594247,-0.010754851678223876,0.0779212252093976,-0.163427327553687,17.116842,17.145723,0.092281856,0.05494483
-0.8805768774929892,0.18317016021894192,0.07465267865832385,-0.43054653415926836,17.233875,17.241388,0.086042374,0.06850722
-0.8769134742886103,0.3771599856973925,0.06604174797513848,-0.6987933094421579,17.1087,17.111237,0.03630526,0.030513937
-0.8693702745746624,0.5713071235903955,0.05206588178629532,-0.9699770027725412,17.083855,17.009853,0.05355718,0.07842744
-0.8579441321028545,0.3755263893218461,0.0326663417308445,-0.6614034073267783,16.878231,16.925161,0.04721289,0.05736066
-0.8504336043164176,0.5701789366049744,0.019438273584308934,-0.9436242617593456,16.699955,16.495169,0.12504964,0.11676132
-0.839030025584318,0.37480056845801535,0.0005657883491220206,-0.644897582515957,16.957401,16.910515,0.096700095,0.08805313
-0.8315340142151577,0.17967073714601814,-0.01233216330119712,-0.35203654063039536,16.8595,16.793705,0.05515386,0.064688794
-0.8279405994722373,-0.01527369251774538,-0.019372894113805026,-0.06326769565540563,17.21395,17.200216,0.053143084,0.043564346
-0.8282460733225923,-0.21011260331985537,-0.02063824802691314,0.22324055405571758,17.246618,17.322697,0.05633836,0.058217313
-0.8324483253889894,-0.014701846173151095,-0.01617343694579879,-0.07588037352475058,17.224976,17.211748,0.14135987,0.121360965
-0.8327423623124524,-0.20958824813267496,-0.0176910444162938,0.21165621328704481,17.247305,17.106876,0.036885127,0.040729117
-0.8369341272751059,-0.4044528479544757,-0.013457920150552905,0.4987064779277703,16.84887,17.133211,0.063006185,0.050123602
-0.8450231842341954,-0.20914376727875453,-0.0034837905919974984,0.2018128775661266,17.02625,17.04877,0.0695183,0.050069563
-0.8492060595797705,-0.013972165559592853,0.0005524669593250332,-0.09196698080807403,17.205585,17.218845,0.021582609,0.022236506
-0.8494855028909624,0.18114186267809113,-0.0012868726568364473,-0.3844755532223322,16.870533,16.818615,0.097617045,0.08625169
