,Pos,Vel,Angle,Vel_tip,Mean_1,Mean_2,Variance_1,Variance_2
93,0.0272844307959666,-0.783573156523727,0.04055278077797248,0.9016347343072152,6.7818093,6.857348,0.031095577,0.027342489
94,0.011612967665492059,-0.5890233974158169,0.058585475464116785,0.6219692696597566,6.585925,6.6856146,0.036885083,0.055614926
95,-0.00016750028282427887,-0.3947663583984327,0.07102486085731191,0.3482979018557718,6.7559357,6.762637,0.034099534,0.027468266
96,-0.008062827450792934,-0.5908228438288319,0.07799081889442734,0.6625049394764453,6.703607,6.6305437,0.07704447,0.055992384
97,-0.019879284327369573,-0.39686765057578766,0.09124091768395624,0.39536257339509195,6.6925325,6.847268,0.053282067,0.07501383
98,-0.027816637338885328,-0.5931577484499702,0.09914816915185809,0.7153606241411976,6.620958,6.4516525,0.035060745,0.034864094
99,-0.03967979230788473,-0.39953782107384583,0.11345538163468204,0.4554589059104855,6.5377283,6.676463,0.021072052,0.03322058
100,-0.04767054872936165,-0.2061874762027947,0.12256455975289175,0.20058237740622326,6.523052,6.6071424,0.02745924,0.025569124
101,-0.05179429825341754,-0.013012203173978082,0.1265762073010162,-0.05106300495431815,6.8518305,6.865008,0.044069227,0.021631252
102,-0.0520545423168971,0.18008894067857534,0.12555494720192983,-0.30128336908843867,6.6466217,6.714883,0.021894414,0.0105448235
103,-0.04845276350332559,0.37321860339891955,0.11952927982016107,-0.55188123525859,6.784439,6.7981615,0.064137824,0.068705015
104,-0.0409883914353472,0.5664769702758172,0.10849165511498926,-0.8046424136503901,6.398036,6.46699,0.035721898,0.04797562
105,-0.02965885202983086,0.37004817772607723,0.09239880684198146,-0.4798975538079546,6.8761854,6.852646,0.055409774,0.032355547
106,-0.022257888475309316,0.1737516303284019,0.08280085576582236,-0.15958214421977684,6.63496,6.577703,0.031458057,0.035383593
107,-0.018782855868741278,-0.022452129026213602,0.07960921288142682,0.15803083879650587,7.0622916,7.0275927,0.03748233,0.062694386
108,-0.01923189844926555,0.17144513894703986,0.08276982965735694,-0.10851351914213053,6.408438,6.523936,0.03415639,0.041596904
109,-0.01580299567032475,0.36528946467711687,0.08059955927451433,-0.3739780238814234,7.002117,7.015699,0.048131205,0.06680253
110,-0.008497206376782414,0.16912062800935476,0.07311999879688585,-0.0570094062044087,6.3959637,6.3935785,0.01146643,0.012161809
111,-0.0051147938165953186,0.3631221367101831,0.07197981067279768,-0.3257559602392434,6.87045,6.9092665,0.06844164,0.06802426
112,0.0021476489176083437,0.5571493699477386,0.06546469146801281,-0.5948993853892068,6.6356783,6.685632,0.03669654,0.019891575
113,0.013290636316563116,0.7512969345365241,0.05356670376022868,-0.8662640473061254,6.8246293,6.8984895,0.033736322,0.023159526
114,0.0283165750072936,0.945650560953478,0.03624142281410617,-1.1416352489176926,6.6060057,6.718138,0.009989143,0.022132691
115,0.04722958622636316,0.7500741698315392,0.013408717835752315,-0.8378106536332299,6.7938485,6.788602,0.08201936,0.08577557
116,0.06223106962299395,0.554771692301544,-0.003347495236912284,-0.5409412276465819,6.644872,6.6365557,0.047360636,0.04155667
117,0.07332650346902483,0.7499405354759878,-0.014166319789843923,-0.8346770139151929,6.766385,6.768132,0.042176414,0.058145322
118,0.08832531417854458,0.5550149565438459,-0.030859860068147782,-0.5464827426645533,6.6292777,6.5703306,0.07618188,0.07254649
119,0.0994256133094215,0.36033987125326883,-0.04178951492143885,-0.26368050890523215,6.8099504,6.780078,0.033800524,0.04663572
120,0.10663241073448687,0.5560326223385359,-0.04706312509954349,-0.5692459015100975,6.7335243,6.8246317,0.034081213,0.039798394
121,0.11775306318125758,0.3616012440340839,-0.05844804312974544,-0.29175321598195464,6.647905,6.614984,0.054834783,0.06217905
122,0.12498508806193927,0.5575057536905861,-0.06428310744938454,-0.6022821330456616,6.667927,6.74543,0.06791967,0.04879152
123,0.13613520313575098,0.36333907308057134,-0.07632875011029777,-0.33051989377772795,6.751699,6.7446694,0.02885996,0.027182281
124,0.1434019845973624,0.16938193707781704,-0.08293914798585234,-0.06285015416256479,6.752427,6.7079763,0.0081996685,0.018694278
125,0.14678962333891873,-0.024458968709353934,-0.08419615106910364,0.20255555504056305,6.7356415,6.700283,0.057715535,0.0693056
126,0.14630044396473166,-0.21828218860862633,-0.08014503996829238,0.467536052744104,6.6378174,6.5499306,0.06354998,0.07572493
127,0.14193480019255914,-0.02212482434311297,-0.0707943189134103,0.15070704801245471,6.5544624,6.668654,0.033481546,0.039447922
128,0.14149230370569688,0.17393568547715452,-0.0677801779531612,-0.16344320563421505,6.694258,6.7064753,0.024374321,0.020223577
129,0.14497101741523996,0.36995917009764623,-0.0710490420658455,-0.476715387359339,6.677179,6.7980413,0.024615983,0.021214461
130,0.15237020081719288,0.17590855580471698,-0.08058334981303228,-0.20724467645188976,6.6456785,6.4738398,0.043188695,0.03948576
131,0.15588837193328722,0.3720848096016649,-0.08472824334207008,-0.5242200175850591,6.7962427,6.873311,0.033728942,0.044618573
132,0.16333006812532053,0.17825106368410118,-0.09521264369377126,-0.25939271554109095,6.5596733,6.4971747,0.026580416,0.023142785
133,0.16689508939900255,-0.015391816533248726,-0.10040049800459308,0.001805762288339341,6.7749696,6.752988,0.036622617,0.025805876
134,0.16658725306833758,-0.2089412556646527,-0.1003643827588263,0.2611996979415254,6.6894045,6.662946,0.033148915,0.017630074
135,0.1624084279550445,-0.4024979678427523,-0.09514038879999578,0.5206161034516783,6.9086547,6.8613167,0.0782721,0.065757364
136,0.15435846859818947,-0.5961609254509255,-0.08472806673096221,0.7818677024651339,6.69124,6.5970817,0.025458565,0.027765332
137,0.14243525008917096,-0.39998293113587513,-0.06909071268165953,0.4637760697791845,6.70572,6.7605233,0.020196361,0.015873188
138,0.13443559146645345,-0.5940639759993902,-0.05981519128607584,0.7339065622895236,6.636017,6.6357245,0.030730786,0.015102093
139,0.12255431194646565,-0.7883107554741663,-0.045137060040285365,1.007180464864145,6.944326,6.897044,0.0377927,0.049633566
140,0.10678809683698233,-0.5926161605959634,-0.024993450743002465,0.7006717561219585,6.526202,6.6224685,0.026649674,0.034642715
141,0.09493577362506306,-0.7873828877003304,-0.010980015620563294,0.9853832929341391,6.824871,6.7869277,0.020318482,0.019596616
142,0.07918811587105645,-0.9823560633289575,0.008727650238119486,1.274597367242352,6.643037,6.5888915,0.041530848,0.050004095
143,0.0595409946044773,-0.7873465269742577,0.03421959758296653,0.9846600999165005,6.7010765,6.7635393,0.056591794,0.07150119
144,0.043794064064992144,-0.5926992607363162,0.053912799581296536,0.7029187283963962,6.67443,6.724791,0.021469258,0.025281733
145,0.03194007885026582,-0.788525319881717,0.06797117414922446,1.0120737167360443,6.671739,6.6024613,0.112064004,0.08741361
146,0.016169572452631478,-0.5943728362116456,0.08821264848394535,0.7414856235091254,6.389718,6.6632476,0.049686935,0.043181784
147,0.004282115728398565,-0.40057223512378914,0.10304236095412786,0.47781592595940814,6.605195,6.695469,0.051522575,0.05152429
148,-0.0037293289740772187,-0.20704453452617713,0.11259867947331602,0.21930500319441032,6.637783,6.6633234,0.037630863,0.051170446
149,-0.007870219664600761,-0.4035808729263849,0.11698477953720422,0.5452767552570599,6.663396,6.657338,0.053390697,0.04259349
150,-0.01594183712312846,-0.21028021724356266,0.12789031464234543,0.2916226936756209,6.4786477,6.589196,0.0610266,0.05257634
151,-0.02014744146799971,-0.01719171067997019,0.13372276851585785,0.04185265392895096,6.811433,6.863299,0.021314362,0.012609754
152,-0.020491275681599114,0.175784475761183,0.13455982159443686,-0.2058299821164173,6.731963,6.7376165,0.019085526,0.022753887
153,-0.016975586166375452,-0.020979391288435123,0.1304432219521085,0.12608915441876406,6.8187776,6.736511,0.043408785,0.047786858
